age_range,gender,income_range,location,ad_type,ad_topic,ctr,conversion_rate,conv_per_impr,ub,allocated_impressions,expected_conversions
15-25,Male,0-25k,Urban,Native,Health,0.0529,0.3558666666666667,0.0188253466666666,5000,5000,94.12673333333301
15-25,Male,0-25k,Urban,Native,Technology,0.0372,0.1199,0.00446028,5000,0,0.0
15-25,Male,0-25k,Urban,Native,Travel,0.0456333333333333,0.2109666666666666,0.0096271122222222,5000,0,0.0
15-25,Male,0-25k,Urban,Text,Fashion,0.0417,0.1382,0.0057629399999999,5000,0,0.0
15-25,Male,0-25k,Urban,Text,Finance,0.0603,0.15685,0.009458055,5000,0,0.0
15-25,Male,0-25k,Urban,Text,Food,0.0434,0.2846,0.01235164,5000,0,0.0
15-25,Male,0-25k,Urban,Text,Technology,0.05125,0.1749,0.008963625,5000,0,0.0
15-25,Male,0-25k,Urban,Text,Travel,0.0345,0.2154,0.0074313,5000,0,0.0
15-25,Male,0-25k,Urban,Video,Fashion,0.0588,0.3733,0.02195004,5000,5000,109.7502
15-25,Male,0-25k,Urban,Video,Finance,0.0520399999999999,0.30654,0.0159523415999999,5000,0,0.0
15-25,Male,0-25k,Urban,Video,Food,0.0806,0.0993,0.00800358,5000,0,0.0
15-25,Male,0-25k,Urban,Video,Health,0.0443,0.2609,0.01155787,5000,0,0.0
15-25,Male,0-25k,Urban,Video,Technology,0.0479,0.2400499999999999,0.0114983949999999,5000,0,0.0
15-25,Male,0-25k,Urban,Video,Travel,0.04585,0.50265,0.0230465025,5000,5000,115.2325125
15-25,Male,25k-50k,Rural,Banner,Fashion,0.0354,0.30715,0.01087311,5000,0,0.0
15-25,Male,25k-50k,Rural,Banner,Finance,0.0426142857142857,0.1742428571428571,0.0074252348979591,5000,0,0.0
15-25,Male,25k-50k,Rural,Banner,Food,0.0631285714285714,0.2737571428571428,0.0172818973469387,5000,0,0.0
15-25,Male,25k-50k,Rural,Banner,Health,0.0333,0.20284,0.006754572,5000,0,0.0
15-25,Male,25k-50k,Rural,Banner,Technology,0.0376833333333333,0.1744833333333333,0.0065751136111111,5000,0,0.0
15-25,Male,25k-50k,Rural,Banner,Travel,0.0511,0.2063,0.01054193,5000,0,0.0
15-25,Male,25k-50k,Rural,Native,Fashion,0.0377,0.2178666666666666,0.0082135733333333,5000,0,0.0
15-25,Male,25k-50k,Rural,Native,Finance,0.0581,0.1818666666666666,0.0105664533333333,5000,0,0.0
15-25,Male,25k-50k,Rural,Native,Food,0.0374666666666666,0.3143333333333333,0.0117770222222222,5000,0,0.0
15-25,Male,25k-50k,Rural,Native,Health,0.03305,0.2206666666666666,0.0072930333333333,5000,0,0.0
15-25,Male,25k-50k,Rural,Native,Technology,0.0450125,0.26915,0.012115114375,5000,0,0.0
15-25,Male,25k-50k,Rural,Native,Travel,0.0518,0.1447666666666666,0.0074989133333333,5000,0,0.0
15-25,Male,25k-50k,Rural,Text,Fashion,0.0665666666666666,0.4697666666666666,0.0312708011111111,5000,5000,156.3540055555555
15-25,Male,25k-50k,Rural,Text,Finance,0.0616375,0.2048875,0.01262875328125,5000,0,0.0
15-25,Male,25k-50k,Rural,Text,Food,0.0436,0.2592333333333333,0.0113025733333333,5000,0,0.0
15-25,Male,25k-50k,Rural,Text,Health,0.055825,0.189625,0.010585815625,5000,0,0.0
15-25,Male,25k-50k,Rural,Text,Technology,0.04272,0.2761,0.011794992,5000,0,0.0
15-25,Male,25k-50k,Rural,Text,Travel,0.0411999999999999,0.1987,0.0081864399999999,5000,0,0.0
15-25,Male,25k-50k,Rural,Video,Fashion,0.0410428571428571,0.2046714285714286,0.0084003002040816,5000,0,0.0
15-25,Male,25k-50k,Rural,Video,Finance,0.044475,0.109575,0.004873348125,5000,0,0.0
15-25,Male,25k-50k,Rural,Video,Food,0.0482999999999999,0.14758,0.0071281139999999,5000,0,0.0
15-25,Male,25k-50k,Rural,Video,Health,0.05188,0.23942,0.0124211096,5000,0,0.0
15-25,Male,25k-50k,Rural,Video,Technology,0.040825,0.208225,0.008500785625,5000,0,0.0
15-25,Male,25k-50k,Rural,Video,Travel,0.0431125,0.1368,0.00589779,5000,0,0.0
15-25,Male,25k-50k,Suburban,Banner,Fashion,0.0625,0.26715,0.016696875,5000,0,0.0
15-25,Male,25k-50k,Suburban,Banner,Finance,0.0551,0.201875,0.0111233125,5000,0,0.0
15-25,Male,25k-50k,Suburban,Banner,Food,0.03996,0.1980599999999999,0.0079144776,5000,0,0.0
15-25,Male,25k-50k,Suburban,Banner,Health,0.04226,0.12878,0.0054422428,5000,0,0.0
15-25,Male,25k-50k,Suburban,Banner,Technology,0.039575,0.20295,0.00803174625,5000,0,0.0
15-25,Male,25k-50k,Suburban,Banner,Travel,0.04688,0.19466,0.0091256608,5000,0,0.0
15-25,Male,25k-50k,Suburban,Native,Fashion,0.04995,0.3061,0.015289695,5000,0,0.0
15-25,Male,25k-50k,Suburban,Native,Finance,0.0563199999999999,0.2062399999999999,0.0116154367999999,5000,0,0.0
15-25,Male,25k-50k,Suburban,Native,Food,0.0609727272727272,0.1518727272727272,0.0092600943801652,5000,0,0.0
15-25,Male,25k-50k,Suburban,Native,Health,0.0654333333333333,0.2151999999999999,0.0140812533333333,5000,0,0.0
15-25,Male,25k-50k,Suburban,Native,Technology,0.061675,0.221125,0.013637884375,5000,0,0.0
15-25,Male,25k-50k,Suburban,Native,Travel,0.0384,0.20368,0.007821312,5000,0,0.0
15-25,Male,25k-50k,Suburban,Text,Fashion,0.04772,0.34278,0.0163574615999999,5000,0,0.0
15-25,Male,25k-50k,Suburban,Text,Finance,0.054975,0.1255375,0.0069014240625,5000,0,0.0
15-25,Male,25k-50k,Suburban,Text,Food,0.0411571428571428,0.2774714285714285,0.0114199312244897,5000,0,0.0
15-25,Male,25k-50k,Suburban,Text,Health,0.0506,0.2550333333333333,0.0129046866666666,5000,0,0.0
15-25,Male,25k-50k,Suburban,Text,Technology,0.0546,0.24142,0.013181532,5000,0,0.0
15-25,Male,25k-50k,Suburban,Text,Travel,0.05505,0.2645,0.014560725,5000,0,0.0
15-25,Male,25k-50k,Suburban,Video,Fashion,0.047075,0.152925,0.007198944375,5000,0,0.0
15-25,Male,25k-50k,Suburban,Video,Finance,0.0566833333333333,0.18945,0.0107386575,5000,0,0.0
15-25,Male,25k-50k,Suburban,Video,Food,0.04638,0.2321399999999999,0.0107666531999999,5000,0,0.0
15-25,Male,25k-50k,Suburban,Video,Health,0.0598285714285714,0.1650714285714285,0.009875987755102,5000,0,0.0
15-25,Male,25k-50k,Suburban,Video,Technology,0.0500571428571428,0.1963142857142857,0.0098269322448979,5000,0,0.0
15-25,Male,25k-50k,Suburban,Video,Travel,0.0537399999999999,0.17963,0.0096533162,5000,0,0.0
15-25,Male,25k-50k,Urban,Banner,Fashion,0.0447125,0.2152,0.00962213,5000,0,0.0
15-25,Male,25k-50k,Urban,Banner,Finance,0.0263,0.29115,0.007657245,5000,0,0.0
15-25,Male,25k-50k,Urban,Banner,Food,0.06102,0.2532999999999999,0.0154563659999999,5000,0,0.0
15-25,Male,25k-50k,Urban,Banner,Health,0.0544666666666666,0.1453666666666666,0.0079176377777777,5000,0,0.0
15-25,Male,25k-50k,Urban,Banner,Technology,0.0723,0.1841,0.01331043,5000,0,0.0
15-25,Male,25k-50k,Urban,Banner,Travel,0.05554,0.10828,0.0060138712,5000,0,0.0
15-25,Male,25k-50k,Urban,Native,Fashion,0.060225,0.221975,0.013368444375,5000,0,0.0
15-25,Male,25k-50k,Urban,Native,Finance,0.0452833333333333,0.2085833333333333,0.0094453486111111,5000,0,0.0
15-25,Male,25k-50k,Urban,Native,Food,0.0459666666666666,0.1842666666666666,0.0084701244444444,5000,0,0.0
15-25,Male,25k-50k,Urban,Native,Health,0.0525599999999999,0.17762,0.0093357072,5000,0,0.0
15-25,Male,25k-50k,Urban,Native,Technology,0.062,0.1295,0.008029,5000,0,0.0
15-25,Male,25k-50k,Urban,Native,Travel,0.0388333333333333,0.2322333333333333,0.0090183944444444,5000,0,0.0
15-25,Male,25k-50k,Urban,Text,Fashion,0.05558,0.2653999999999999,0.0147509319999999,5000,0,0.0
15-25,Male,25k-50k,Urban,Text,Finance,0.0421888888888888,0.1356444444444444,0.0057226883950617,5000,0,0.0
15-25,Male,25k-50k,Urban,Text,Food,0.06445,0.165525,0.01066808625,5000,0,0.0
15-25,Male,25k-50k,Urban,Text,Health,0.04434,0.19512,0.0086516208,5000,0,0.0
15-25,Male,25k-50k,Urban,Text,Technology,0.0418666666666666,0.1040666666666666,0.0043569244444444,5000,0,0.0
15-25,Male,25k-50k,Urban,Text,Travel,0.0535599999999999,0.18632,0.0099792992,5000,0,0.0
15-25,Male,25k-50k,Urban,Video,Fashion,0.07055,0.155625,0.01097934375,5000,0,0.0
15-25,Male,25k-50k,Urban,Video,Finance,0.0423,0.33385,0.014121855,5000,0,0.0
15-25,Male,25k-50k,Urban,Video,Food,0.0499833333333333,0.1601833333333333,0.0080064969444444,5000,0,0.0
15-25,Male,25k-50k,Urban,Video,Technology,0.0528374999999999,0.1775749999999999,0.0093826190624999,5000,0,0.0
15-25,Male,25k-50k,Urban,Video,Travel,0.0496,0.1032,0.00511872,5000,0,0.0
15-25,Male,50k-75k,Rural,Banner,Fashion,0.065275,0.1899,0.0123957225,5000,0,0.0
15-25,Male,50k-75k,Rural,Banner,Finance,0.045,0.1488,0.006696,5000,0,0.0
15-25,Male,50k-75k,Rural,Banner,Food,0.0624,0.0858,0.00535392,5000,0,0.0
15-25,Male,50k-75k,Rural,Banner,Health,0.0414999999999999,0.2704499999999999,0.0112236749999999,5000,0,0.0
15-25,Male,50k-75k,Rural,Banner,Technology,0.0527749999999999,0.216525,0.0114271068749999,5000,0,0.0
15-25,Male,50k-75k,Rural,Banner,Travel,0.05216,0.20248,0.0105613568,5000,0,0.0
15-25,Male,50k-75k,Rural,Native,Fashion,0.0473,0.103,0.0048719,5000,0,0.0
15-25,Male,50k-75k,Rural,Native,Finance,0.042925,0.1729,0.0074217324999999,5000,0,0.0
15-25,Male,50k-75k,Rural,Native,Food,0.03145,0.18625,0.0058575625,5000,0,0.0
15-25,Male,50k-75k,Rural,Native,Health,0.0472,0.226075,0.01067074,5000,0,0.0
15-25,Male,50k-75k,Rural,Native,Technology,0.0509666666666666,0.3423,0.01744589,5000,0,0.0
15-25,Male,50k-75k,Rural,Native,Travel,0.0612,0.1443,0.00883116,5000,0,0.0
15-25,Male,50k-75k,Rural,Text,Fashion,0.0514,0.1493,0.0076740199999999,5000,0,0.0
15-25,Male,50k-75k,Rural,Text,Finance,0.0345,0.1355,0.00467475,5000,0,0.0
15-25,Male,50k-75k,Rural,Text,Food,0.049975,0.204575,0.010223635625,5000,0,0.0
15-25,Male,50k-75k,Rural,Text,Health,0.0354,0.226225,0.008008365,5000,0,0.0
15-25,Male,50k-75k,Rural,Text,Technology,0.0453,0.2271666666666666,0.01029065,5000,0,0.0
15-25,Male,50k-75k,Rural,Text,Travel,0.0450545454545454,0.1479818181818182,0.006667253553719,5000,0,0.0
15-25,Male,50k-75k,Rural,Video,Fashion,0.03769,0.29602,0.0111569938,5000,0,0.0
15-25,Male,50k-75k,Rural,Video,Finance,0.0593272727272727,0.2448,0.0145233163636363,5000,0,0.0
15-25,Male,50k-75k,Rural,Video,Food,0.036775,0.1906749999999999,0.007012073125,5000,0,0.0
15-25,Male,50k-75k,Rural,Video,Health,0.0590199999999999,0.16299,0.0096196698,5000,0,0.0
15-25,Male,50k-75k,Rural,Video,Technology,0.0481,0.16525,0.007948525,5000,0,0.0
15-25,Male,50k-75k,Rural,Video,Travel,0.03805,0.1571499999999999,0.0059795575,5000,0,0.0
15-25,Male,50k-75k,Suburban,Banner,Fashion,0.049375,0.213775,0.010555140625,5000,0,0.0
15-25,Male,50k-75k,Suburban,Banner,Finance,0.0511833333333333,0.2425166666666666,0.0124128113888888,5000,0,0.0
15-25,Male,50k-75k,Suburban,Banner,Food,0.0474666666666666,0.2400333333333333,0.0113935822222222,5000,0,0.0
15-25,Male,50k-75k,Suburban,Banner,Health,0.0428666666666666,0.2218666666666666,0.0095106844444444,5000,0,0.0
15-25,Male,50k-75k,Suburban,Banner,Technology,0.0484599999999999,0.1381,0.0066923259999999,5000,0,0.0
15-25,Male,50k-75k,Suburban,Banner,Travel,0.0556749999999999,0.273775,0.0152424231249999,5000,0,0.0
15-25,Male,50k-75k,Suburban,Native,Fashion,0.0509833333333333,0.1753166666666666,0.0089382280555555,5000,0,0.0
15-25,Male,50k-75k,Suburban,Native,Finance,0.044,0.38315,0.0168585999999999,5000,0,0.0
15-25,Male,50k-75k,Suburban,Native,Food,0.0605666666666666,0.1367333333333333,0.0082814822222222,5000,0,0.0
15-25,Male,50k-75k,Suburban,Native,Health,0.0346333333333333,0.2488666666666666,0.0086190822222222,5000,0,0.0
15-25,Male,50k-75k,Suburban,Native,Technology,0.0577,0.2548,0.01470196,5000,0,0.0
15-25,Male,50k-75k,Suburban,Native,Travel,0.04285,0.21078,0.009031923,5000,0,0.0
15-25,Male,50k-75k,Suburban,Text,Fashion,0.0406399999999999,0.26162,0.0106322368,5000,0,0.0
15-25,Male,50k-75k,Suburban,Text,Finance,0.05343,0.16042,0.0085712406,5000,0,0.0
15-25,Male,50k-75k,Suburban,Text,Food,0.0610999999999999,0.1666333333333333,0.0101812966666666,5000,0,0.0
15-25,Male,50k-75k,Suburban,Text,Health,0.046725,0.3566249999999999,0.016663303125,5000,0,0.0
15-25,Male,50k-75k,Suburban,Text,Technology,0.05212,0.1803799999999999,0.0094014056,5000,0,0.0
15-25,Male,50k-75k,Suburban,Text,Travel,0.0624,0.0535,0.0033384,5000,0,0.0
15-25,Male,50k-75k,Suburban,Video,Fashion,0.063225,0.2796,0.01767771,5000,0,0.0
15-25,Male,50k-75k,Suburban,Video,Finance,0.0416333333333333,0.2186666666666666,0.0091038222222222,5000,0,0.0
15-25,Male,50k-75k,Suburban,Video,Food,0.040825,0.180325,0.007361768125,5000,0,0.0
15-25,Male,50k-75k,Suburban,Video,Health,0.047625,0.1109125,0.0052822078125,5000,0,0.0
15-25,Male,50k-75k,Suburban,Video,Technology,0.04462,0.09802,0.0043736524,5000,0,0.0
15-25,Male,50k-75k,Suburban,Video,Travel,0.0433666666666666,0.305,0.0132268333333333,5000,0,0.0
15-25,Male,50k-75k,Urban,Banner,Fashion,0.0575333333333333,0.1583444444444444,0.0091100837037037,5000,0,0.0
15-25,Male,50k-75k,Urban,Banner,Finance,0.0479666666666666,0.1804666666666666,0.0086563844444444,5000,0,0.0
15-25,Male,50k-75k,Urban,Banner,Food,0.040425,0.1688,0.00682374,5000,0,0.0
15-25,Male,50k-75k,Urban,Banner,Health,0.039925,0.354175,0.014140436875,5000,0,0.0
15-25,Male,50k-75k,Urban,Banner,Technology,0.06465,0.2665,0.017229225,5000,0,0.0
15-25,Male,50k-75k,Urban,Banner,Travel,0.0576799999999999,0.21,0.0121128,5000,0,0.0
15-25,Male,50k-75k,Urban,Native,Fashion,0.0436111111111111,0.1285888888888889,0.0056079043209876,5000,0,0.0
15-25,Male,50k-75k,Urban,Native,Finance,0.0554857142857142,0.2343142857142857,0.013001095510204,5000,0,0.0
15-25,Male,50k-75k,Urban,Native,Food,0.04628,0.1663,0.007696364,5000,0,0.0
15-25,Male,50k-75k,Urban,Native,Health,0.05762,0.20396,0.0117521752,5000,0,0.0
15-25,Male,50k-75k,Urban,Native,Technology,0.04335,0.2811125,0.012186226875,5000,0,0.0
15-25,Male,50k-75k,Urban,Native,Travel,0.059375,0.275225,0.016341484375,5000,0,0.0
15-25,Male,50k-75k,Urban,Text,Fashion,0.0517399999999999,0.098,0.0050705199999999,5000,0,0.0
15-25,Male,50k-75k,Urban,Text,Finance,0.0493333333333333,0.1676333333333333,0.0082699111111111,5000,0,0.0
15-25,Male,50k-75k,Urban,Text,Food,0.0701,0.1596333333333333,0.0111902966666666,5000,0,0.0
15-25,Male,50k-75k,Urban,Text,Health,0.0512599999999999,0.1921999999999999,0.0098521719999999,5000,0,0.0
15-25,Male,50k-75k,Urban,Text,Technology,0.050525,0.045175,0.002282466875,5000,0,0.0
15-25,Male,50k-75k,Urban,Text,Travel,0.042525,0.2248,0.00955962,5000,0,0.0
15-25,Male,50k-75k,Urban,Video,Fashion,0.0511333333333333,0.2508583333333333,0.0128272227777777,5000,0,0.0
15-25,Male,50k-75k,Urban,Video,Finance,0.0522666666666666,0.1598,0.0083522133333333,5000,0,0.0
15-25,Male,50k-75k,Urban,Video,Food,0.0623,0.143475,0.0089384924999999,5000,0,0.0
15-25,Male,50k-75k,Urban,Video,Health,0.03665,0.2327,0.008528455,5000,0,0.0
15-25,Male,50k-75k,Urban,Video,Technology,0.06254,0.19798,0.0123816691999999,5000,0,0.0
15-25,Male,50k-75k,Urban,Video,Travel,0.03465,0.1586125,0.005495923125,5000,0,0.0
15-25,Male,75k-100k,Rural,Banner,Fashion,0.03955,0.22035,0.0087148425,5000,0,0.0
15-25,Male,75k-100k,Rural,Banner,Finance,0.0419,0.262,0.0109778,5000,0,0.0
15-25,Male,75k-100k,Rural,Banner,Food,0.0431,0.0673,0.00290063,5000,0,0.0
15-25,Male,75k-100k,Rural,Banner,Health,0.0284999999999999,0.4128666666666666,0.0117666999999999,5000,0,0.0
15-25,Male,75k-100k,Rural,Banner,Technology,0.043,0.3877,0.0166710999999999,5000,0,0.0
15-25,Male,75k-100k,Rural,Native,Fashion,0.0635,0.3964,0.0251714,5000,5000,125.857
15-25,Male,75k-100k,Rural,Native,Food,0.0389,0.3241,0.01260749,5000,0,0.0
15-25,Male,75k-100k,Rural,Native,Health,0.0626,0.1631,0.01021006,5000,0,0.0
15-25,Male,75k-100k,Rural,Native,Technology,0.0274,0.1677,0.0045949799999999,5000,0,0.0
15-25,Male,75k-100k,Rural,Native,Travel,0.07755,0.3132,0.02428866,5000,5000,121.4433
15-25,Male,75k-100k,Rural,Text,Fashion,0.04185,0.13745,0.0057522825,5000,0,0.0
15-25,Male,75k-100k,Rural,Text,Finance,0.04735,0.4604499999999999,0.0218023075,5000,5000,109.0115375
15-25,Male,75k-100k,Rural,Text,Health,0.0733,0.1044,0.00765252,5000,0,0.0
15-25,Male,75k-100k,Rural,Text,Technology,0.07205,0.07565,0.0054505824999999,5000,0,0.0
15-25,Male,75k-100k,Rural,Video,Technology,0.07915,0.0529,0.004187035,5000,0,0.0
15-25,Male,75k-100k,Rural,Video,Travel,0.0654,0.0966,0.00631764,5000,0,0.0
15-25,Male,75k-100k,Suburban,Banner,Fashion,0.0660666666666666,0.2553333333333333,0.0168690222222222,5000,0,0.0
15-25,Male,75k-100k,Suburban,Banner,Finance,0.0703,0.1581,0.01111443,5000,0,0.0
15-25,Male,75k-100k,Suburban,Banner,Health,0.0432,0.3167999999999999,0.01368576,5000,0,0.0
15-25,Male,75k-100k,Suburban,Banner,Technology,0.0507666666666666,0.1905,0.0096710499999999,5000,0,0.0
15-25,Male,75k-100k,Suburban,Banner,Travel,0.05,0.15785,0.0078925,5000,0,0.0
15-25,Male,75k-100k,Suburban,Native,Fashion,0.0096,0.2442,0.00234432,5000,0,0.0
15-25,Male,75k-100k,Suburban,Native,Finance,0.0522,0.2571,0.01342062,5000,0,0.0
15-25,Male,75k-100k,Suburban,Native,Food,0.07605,0.27965,0.0212673825,5000,5000,106.33691250000001
15-25,Male,75k-100k,Suburban,Native,Health,0.0524,0.2888333333333333,0.0151348666666666,5000,0,0.0
15-25,Male,75k-100k,Suburban,Native,Technology,0.0,0.2389,0.0,5000,0,0.0
15-25,Male,75k-100k,Suburban,Text,Fashion,0.0135,0.1274,0.0017199,5000,0,0.0
15-25,Male,75k-100k,Suburban,Text,Finance,0.05015,0.14415,0.0072291225,5000,0,0.0
15-25,Male,75k-100k,Suburban,Text,Food,0.0572499999999999,0.34935,0.0200002875,5000,5000,100.0014375
15-25,Male,75k-100k,Suburban,Text,Travel,0.0401,0.0499,0.00200099,5000,0,0.0
15-25,Male,75k-100k,Suburban,Video,Fashion,0.0831,0.2249,0.0186891899999999,5000,5000,93.4459499999995
15-25,Male,75k-100k,Suburban,Video,Food,0.0333,0.1907666666666666,0.00635253,5000,0,0.0
15-25,Male,75k-100k,Suburban,Video,Health,0.0141,0.3032,0.00427512,5000,0,0.0
15-25,Male,75k-100k,Suburban,Video,Technology,0.0754,0.3793,0.02859922,5000,5000,142.9961
15-25,Male,75k-100k,Suburban,Video,Travel,0.0398,0.2436,0.00969528,5000,0,0.0
15-25,Male,75k-100k,Urban,Banner,Finance,0.0161499999999999,0.1851499999999999,0.0029901724999999,5000,0,0.0
15-25,Male,75k-100k,Urban,Banner,Food,0.0472,0.044,0.0020767999999999,5000,0,0.0
15-25,Male,75k-100k,Urban,Banner,Technology,0.0463,0.4309,0.01995067,5000,5000,99.75335
15-25,Male,75k-100k,Urban,Banner,Travel,0.0252,0.0733,0.00184716,5000,0,0.0
15-25,Male,75k-100k,Urban,Native,Food,0.0521999999999999,0.2719,0.0141931799999999,5000,0,0.0
15-25,Male,75k-100k,Urban,Native,Travel,0.0603,0.2471,0.01490013,5000,0,0.0
15-25,Male,75k-100k,Urban,Text,Finance,0.04515,0.1986,0.00896679,5000,0,0.0
15-25,Male,75k-100k,Urban,Text,Technology,0.04925,0.07505,0.0036962125,5000,0,0.0
15-25,Male,75k-100k,Urban,Text,Travel,0.0593,0.0499,0.00295907,5000,0,0.0
15-25,Male,75k-100k,Urban,Video,Fashion,0.0301,0.1251,0.0037655099999999,5000,0,0.0
15-25,Male,75k-100k,Urban,Video,Food,0.0509,0.2869,0.01460321,5000,0,0.0
15-25,Male,75k-100k,Urban,Video,Health,0.0655,0.2065,0.01352575,5000,0,0.0
15-25,Male,75k-100k,Urban,Video,Technology,0.05345,0.16595,0.0088700274999999,5000,0,0.0
15-25,Male,100k+,Rural,Video,Technology,0.0437,0.075,0.0032775,5000,0,0.0
15-25,Male,100k+,Rural,Video,Travel,0.0274,0.1745,0.0047813,5000,0,0.0
15-25,Male,100k+,Suburban,Banner,Fashion,0.0408,0.2137,0.00871896,5000,0,0.0
15-25,Male,100k+,Suburban,Native,Travel,0.0637,0.2331,0.01484847,5000,0,0.0
15-25,Male,100k+,Suburban,Text,Finance,0.0708,0.2901,0.02053908,5000,5000,102.6954
15-25,Male,100k+,Urban,Banner,Fashion,0.0708,0.3684,0.02608272,5000,5000,130.4136
15-25,Male,100k+,Urban,Banner,Finance,0.04785,0.283,0.01354155,5000,0,0.0
15-25,Male,100k+,Urban,Video,Food,0.0614,0.1846,0.01133444,5000,0,0.0
15-25,Male,100k+,Urban,Video,Technology,0.0442,0.1201,0.00530842,5000,0,0.0
15-25,Male,100k+,Urban,Video,Travel,0.021,0.0691,0.0014510999999999,5000,0,0.0
15-25,Other,0-25k,Rural,Banner,Fashion,0.0634,0.1698,0.01076532,5000,0,0.0
15-25,Other,0-25k,Rural,Banner,Technology,0.0457,0.1835,0.00838595,5000,0,0.0
15-25,Other,0-25k,Rural,Banner,Travel,0.0641,0.0853,0.00546773,5000,0,0.0
15-25,Other,0-25k,Rural,Native,Food,0.022,0.1796,0.0039512,5000,0,0.0
15-25,Other,0-25k,Rural,Text,Travel,0.019,0.1148,0.0021812,5000,0,0.0
15-25,Other,0-25k,Rural,Video,Technology,0.0357,0.5868,0.02094876,5000,5000,104.74380000000001
15-25,Other,0-25k,Suburban,Banner,Health,0.0623,0.2515,0.01566845,5000,0,0.0
15-25,Other,0-25k,Suburban,Banner,Technology,0.0308,0.2453,0.0075552399999999,5000,0,0.0
15-25,Other,0-25k,Suburban,Native,Fashion,0.0954,0.1521,0.01451034,5000,0,0.0
15-25,Other,0-25k,Suburban,Native,Technology,0.0608,0.3164,0.01923712,5000,5000,96.1856
15-25,Other,0-25k,Suburban,Video,Travel,0.0537,0.0182,0.00097734,5000,0,0.0
15-25,Other,0-25k,Urban,Banner,Finance,0.0601,0.1151,0.00691751,5000,0,0.0
15-25,Other,0-25k,Urban,Banner,Health,0.0217,0.2407,0.00522319,5000,0,0.0
15-25,Other,0-25k,Urban,Banner,Technology,0.05785,0.19135,0.0110695974999999,5000,0,0.0
15-25,Other,0-25k,Urban,Video,Health,0.0433,0.1668,0.00722244,5000,0,0.0
15-25,Other,25k-50k,Rural,Banner,Fashion,0.0367,0.3156,0.01158252,5000,0,0.0
15-25,Other,25k-50k,Rural,Banner,Finance,0.0404,0.18725,0.0075649,5000,0,0.0
15-25,Other,25k-50k,Rural,Banner,Technology,0.015,0.2003,0.0030045,5000,0,0.0
15-25,Other,25k-50k,Rural,Native,Fashion,0.046,0.11925,0.0054855,5000,0,0.0
15-25,Other,25k-50k,Rural,Native,Finance,0.0624,0.296,0.0184703999999999,5000,5000,92.3519999999995
15-25,Other,25k-50k,Rural,Native,Food,0.0410499999999999,0.15835,0.0065002674999999,5000,0,0.0
15-25,Other,25k-50k,Rural,Native,Health,0.0116,0.2287,0.0026529199999999,5000,0,0.0
15-25,Other,25k-50k,Rural,Native,Technology,0.04,0.0634,0.002536,5000,0,0.0
15-25,Other,25k-50k,Rural,Native,Travel,0.0835,0.3915,0.03269025,5000,5000,163.45125
15-25,Other,25k-50k,Rural,Text,Food,0.0655,0.0945,0.00618975,5000,0,0.0
15-25,Other,25k-50k,Rural,Text,Health,0.0461666666666666,0.1495666666666666,0.0069049944444444,5000,0,0.0
15-25,Other,25k-50k,Rural,Text,Technology,0.0798,0.1128,0.00900144,5000,0,0.0
15-25,Other,25k-50k,Rural,Text,Travel,0.0517,0.1002,0.00518034,5000,0,0.0
15-25,Other,25k-50k,Rural,Video,Finance,0.0391,0.1862,0.00728042,5000,0,0.0
15-25,Other,25k-50k,Rural,Video,Travel,0.0511999999999999,0.2125,0.0108799999999999,5000,0,0.0
15-25,Other,25k-50k,Suburban,Banner,Fashion,0.0581,0.0708,0.00411348,5000,0,0.0
15-25,Other,25k-50k,Suburban,Banner,Health,0.0061,0.2546,0.00155306,5000,0,0.0
15-25,Other,25k-50k,Suburban,Banner,Technology,0.06625,0.1615,0.010699375,5000,0,0.0
15-25,Other,25k-50k,Suburban,Native,Fashion,0.0513,0.1130999999999999,0.00580203,5000,0,0.0
15-25,Other,25k-50k,Suburban,Native,Finance,0.0745,0.1703,0.01268735,5000,0,0.0
